,Order Number,SmartPartNumber,EndOfPourTimeStamp,Line,Blend,Type,Height,Construction,Color,Thickness,Outside Skin,Outside Treatment,Outside Grooving,Inside Skin,Inside Grooving,Length,End Stiles,Backer Stile Placement,weekday,year,month,hour,time
716,H000810974-1,I24LK-61NN-7V-0900NT-NNNNN-NXN,2021-01-26 10:45:00,2,25,I,24,L,K,6,1,N,N,7,V,0900,N,T,1,2021,1,10,10:45:00
717,H000810974-1,T24LK-61NN-7V-0900NT-02C00-N5N,2021-01-26 10:45:00,2,25,T,24,L,K,6,1,N,N,7,V,0900,N,T,1,2021,1,10,10:45:00
718,H000810974-1,B24LK-61NN-7V-0900NT-NNNNN-NXL,2021-01-26 10:45:00,2,25,B,24,L,K,6,1,N,N,7,V,0900,N,T,1,2021,1,10,10:45:00
719,H000810974-1,I24LK-61NN-7V-0900NT-NNNNN-NXN,2021-01-26 10:45:00,2,25,I,24,L,K,6,1,N,N,7,V,0900,N,T,1,2021,1,10,10:45:00
720,H000810974-1,I24LK-61NN-7V-0900NT-NNNNN-NXN,2021-01-26 10:45:00,2,25,I,24,L,K,6,1,N,N,7,V,0900,N,T,1,2021,1,10,10:45:00
721,H000810974-1,T24LK-61NN-7V-0900NT-02C00-N5N,2021-01-26 10:45:00,2,25,T,24,L,K,6,1,N,N,7,V,0900,N,T,1,2021,1,10,10:45:00
722,H000813422-1,B24LE-61NN-7V-1000NT-NNNNN-NXL,2021-01-25 23:45:00,2,25,B,24,L,E,6,1,N,N,7,V,1000,N,T,0,2021,1,23,23:45:00
723,H000813422-1,I24LE-61NN-7V-1000NT-NNNNN-NXN,2021-01-25 23:45:00,2,25,I,24,L,E,6,1,N,N,7,V,1000,N,T,0,2021,1,23,23:45:00
724,H000813422-1,I24LE-61NN-7V-1000NT-NNNNN-NXN,2021-01-25 23:45:00,2,25,I,24,L,E,6,1,N,N,7,V,1000,N,T,0,2021,1,23,23:45:00
725,H000813422-1,T24LE-61NN-7V-1000NT-02C00-N5N,2021-01-25 23:45:00,2,25,T,24,L,E,6,1,N,N,7,V,1000,N,T,0,2021,1,23,23:45:00
726,H000813422-1,B24LE-61NN-7V-1000NT-NNNNN-NXL,2021-01-25 23:45:00,2,25,B,24,L,E,6,1,N,N,7,V,1000,N,T,0,2021,1,23,23:45:00
727,H000813422-1,I24LE-61NN-7V-1000NT-NNNNN-NXN,2021-01-25 23:45:00,2,25,I,24,L,E,6,1,N,N,7,V,1000,N,T,0,2021,1,23,23:45:00
728,H000813422-1,I24LE-61NN-7V-1000NT-NNNNN-NXN,2021-01-25 23:45:00,2,25,I,24,L,E,6,1,N,N,7,V,1000,N,T,0,2021,1,23,23:45:00
729,H000813422-1,T24LE-61NN-7V-1000NT-02C00-N5N,2021-01-25 23:45:00,2,25,T,24,L,E,6,1,N,N,7,V,1000,N,T,0,2021,1,23,23:45:00
730,H000813422-1,B24LE-61NN-7V-1000NT-NNNNN-NXL,2021-01-25 23:45:00,2,25,B,24,L,E,6,1,N,N,7,V,1000,N,T,0,2021,1,23,23:45:00
731,H000813422-1,I24LE-61NN-7V-1000NT-NNNNN-NXN,2021-01-25 23:30:00,2,25,I,24,L,E,6,1,N,N,7,V,1000,N,T,0,2021,1,23,23:30:00
732,H000813422-1,I24LE-61NN-7V-1000NT-NNNNN-NXN,2021-01-26 10:15:00,2,25,I,24,L,E,6,1,N,N,7,V,1000,N,T,1,2021,1,10,10:15:00
733,H000813422-1,T24LE-61NN-7V-1000NT-02C00-N5N,2021-01-26 09:15:00,2,25,T,24,L,E,6,1,N,N,7,V,1000,N,T,1,2021,1,9,09:15:00
734,H000808184-1,B21LB-71RS-7V-1000NS-NNNNN-NXL,2021-01-23 10:30:00,2,25,B,21,L,B,7,1,R,S,7,V,1000,N,S,5,2021,1,10,10:30:00
735,H000808184-1,I21LB-71RS-7V-1000NS-NNNNN-NXN,2021-01-23 10:30:00,2,25,I,21,L,B,7,1,R,S,7,V,1000,N,S,5,2021,1,10,10:30:00
736,H000808184-1,I21LB-71RS-7V-1000NS-NNNNN-NXN,2021-01-23 10:30:00,2,25,I,21,L,B,7,1,R,S,7,V,1000,N,S,5,2021,1,10,10:30:00
737,H000808184-1,T21LB-71RS-7V-1000NS-02C00-W5N,2021-01-23 10:15:00,2,25,T,21,L,B,7,1,R,S,7,V,1000,N,S,5,2021,1,10,10:15:00
738,H000807641-1,B24LN-68HN-7V-1600NS-NNNNN-NXL,2021-01-25 05:00:00,1,25,B,24,L,N,6,8,H,N,7,V,1600,N,S,0,2021,1,5,05:00:00
739,H000807641-1,I24LN-68HN-7V-1600NS-NNNNN-NXN,2021-01-25 05:00:00,1,25,I,24,L,N,6,8,H,N,7,V,1600,N,S,0,2021,1,5,05:00:00
740,H000807641-1,I24LN-68HN-7V-1600NS-NNNNN-NXN,2021-01-25 05:00:00,1,25,I,24,L,N,6,8,H,N,7,V,1600,N,S,0,2021,1,5,05:00:00
741,H000807641-1,T24LN-68HN-7V-1600NS-NNNNN-NXN,2021-01-25 05:00:00,1,25,T,24,L,N,6,8,H,N,7,V,1600,N,S,0,2021,1,5,05:00:00
742,H000807597-2,B24LQ-68HN-7V-0900SS-NNNNN-NXN,2021-01-25 05:15:00,1,25,B,24,L,Q,6,8,H,N,7,V,0900,S,S,0,2021,1,5,05:15:00
743,H000807597-2,I24LQ-68HN-7V-0900SS-NNNNN-NXN,2021-01-25 05:15:00,1,25,I,24,L,Q,6,8,H,N,7,V,0900,S,S,0,2021,1,5,05:15:00
744,H000807597-2,I24LQ-68HN-7V-0900SS-NNNNN-NXN,2021-01-25 05:15:00,1,25,I,24,L,Q,6,8,H,N,7,V,0900,S,S,0,2021,1,5,05:15:00
745,H000807597-2,T24LQ-68NN-7V-0900SL-02C00-H5N,2021-01-25 14:45:00,1,25,T,24,L,Q,6,8,N,N,7,V,0900,S,L,0,2021,1,14,14:45:00
746,H000808887-1,B24LQ-68HN-7V-1800NS-NNNNN-NXL,2021-01-25 05:15:00,1,25,B,24,L,Q,6,8,H,N,7,V,1800,N,S,0,2021,1,5,05:15:00
747,H000808887-1,I24LQ-68HN-7V-1800NS-NNNNN-NXN,2021-01-25 05:15:00,1,25,I,24,L,Q,6,8,H,N,7,V,1800,N,S,0,2021,1,5,05:15:00
748,H000808887-1,I24LQ-68HN-7V-1800NS-NNNNN-NXN,2021-01-25 05:15:00,1,25,I,24,L,Q,6,8,H,N,7,V,1800,N,S,0,2021,1,5,05:15:00
749,H000808887-1,T24LQ-68NN-7V-1800NL-04C00-C4A,2021-01-25 05:15:00,1,25,T,24,L,Q,6,8,N,N,7,V,1800,N,L,0,2021,1,5,05:15:00
750,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:30:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:30:00
751,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 13:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,13,13:00:00
752,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:45:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:45:00
753,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 13:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,13,13:00:00
754,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 13:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,13,13:00:00
755,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:30:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:30:00
756,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:30:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:30:00
757,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:30:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:30:00
758,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:15:00
759,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:15:00
760,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:15:00
761,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:15:00
762,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:15:00
763,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 12:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,12,12:15:00
764,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 13:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,13,13:00:00
765,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 13:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,13,13:00:00
766,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 13:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,13,13:00:00
767,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:15:00
768,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:15:00
769,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:15:00
770,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 13:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,13,13:00:00
771,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 13:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,13,13:00:00
772,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 13:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,13,13:00:00
773,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:00:00
774,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:00:00
775,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:00:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:00:00
776,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:30:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:30:00
777,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:30:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:30:00
778,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:30:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:30:00
779,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:15:00
780,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:15:00
781,H000807295-2,I24LW-71CN-7V-1800NS-NNNNN-NXN,2021-01-25 09:15:00,1,25,I,24,L,W,7,1,C,N,7,V,1800,N,S,0,2021,1,9,09:15:00
782,H000807046-1,T21LW-71GN-7V-1202NS-NNNNN-NXN,2021-01-22 03:00:00,1,25,T,21,L,W,7,1,G,N,7,V,1202,N,S,4,2021,1,3,03:00:00
783,H000807046-1,I21LW-71GN-7V-1202NS-NNNNN-NXN,2021-01-22 03:00:00,1,25,I,21,L,W,7,1,G,N,7,V,1202,N,S,4,2021,1,3,03:00:00
784,H000807949-3,B24L3-61HN-7V-1000SS-NNNNN-NXL,2021-01-27 13:15:00,1,25,B,24,L,3,6,1,H,N,7,V,1000,S,S,2,2021,1,13,13:15:00
785,H000807949-3,I24L3-61HN-7V-1000SS-NNNNN-NXN,2021-01-27 13:15:00,1,25,I,24,L,3,6,1,H,N,7,V,1000,S,S,2,2021,1,13,13:15:00
786,H000807949-3,I24L3-61HN-7V-1000SS-NNNNN-NXN,2021-01-27 13:15:00,1,25,I,24,L,3,6,1,H,N,7,V,1000,S,S,2,2021,1,13,13:15:00
787,H000807949-3,T24L3-61NN-7V-1000SL-02C00-C4N,2021-01-27 13:15:00,1,25,T,24,L,3,6,1,N,N,7,V,1000,S,L,2,2021,1,13,13:15:00
788,H000807949-3,B24L3-61HN-7V-1000SS-NNNNN-NXL,2021-01-27 13:00:00,1,25,B,24,L,3,6,1,H,N,7,V,1000,S,S,2,2021,1,13,13:00:00
789,H000807949-3,I24L3-61HN-7V-1000SS-NNNNN-NXN,2021-01-27 13:00:00,1,25,I,24,L,3,6,1,H,N,7,V,1000,S,S,2,2021,1,13,13:00:00
790,H000807949-3,I24L3-61HN-7V-1000SS-NNNNN-NXN,2021-01-27 13:00:00,1,25,I,24,L,3,6,1,H,N,7,V,1000,S,S,2,2021,1,13,13:00:00
791,H000807949-3,T24L3-61NN-7V-1000SL-02C00-C4N,2021-01-27 13:00:00,1,25,T,24,L,3,6,1,N,N,7,V,1000,S,L,2,2021,1,13,13:00:00
792,H000807949-3,B24L3-61HN-7V-1000SS-NNNNN-NXL,2021-01-27 13:00:00,1,25,B,24,L,3,6,1,H,N,7,V,1000,S,S,2,2021,1,13,13:00:00
793,H000807949-3,I24L3-61HN-7V-1000SS-NNNNN-NXN,2021-01-27 13:00:00,1,25,I,24,L,3,6,1,H,N,7,V,1000,S,S,2,2021,1,13,13:00:00
794,H000807949-3,I24L3-61HN-7V-1000SS-NNNNN-NXN,2021-01-27 13:00:00,1,25,I,24,L,3,6,1,H,N,7,V,1000,S,S,2,2021,1,13,13:00:00
795,H000807949-3,T24L3-61NN-7V-1000SL-02C00-C4N,2021-01-27 13:00:00,1,25,T,24,L,3,6,1,N,N,7,V,1000,S,L,2,2021,1,13,13:00:00
796,H000810476-1,T21LQ-68NN-7V-0900SL-02C00-H5N,2021-01-27 23:15:00,1,25,T,21,L,Q,6,8,N,N,7,V,0900,S,L,2,2021,1,23,23:15:00
797,H000810476-1,I18LQ-68GN-7V-0900SS-NNNNN-NXN,2021-01-28 05:45:00,1,25,I,18,L,Q,6,8,G,N,7,V,0900,S,S,3,2021,1,5,05:45:00
798,H000810476-1,I18LQ-68GN-7V-0900SS-NNNNN-NXN,2021-01-28 05:45:00,1,25,I,18,L,Q,6,8,G,N,7,V,0900,S,S,3,2021,1,5,05:45:00
799,H000810476-1,I18LQ-68GN-7V-0900SS-NNNNN-NXN,2021-01-28 05:45:00,1,25,I,18,L,Q,6,8,G,N,7,V,0900,S,S,3,2021,1,5,05:45:00
800,H000810476-1,B21LQ-68GN-7V-0900SS-NNNNN-NXL,2021-01-27 23:15:00,1,25,B,21,L,Q,6,8,G,N,7,V,0900,S,S,2,2021,1,23,23:15:00
801,H000810476-1,T21LQ-68NN-7V-0900SL-02C00-H5N,2021-01-27 23:15:00,1,25,T,21,L,Q,6,8,N,N,7,V,0900,S,L,2,2021,1,23,23:15:00
802,H000810476-1,I18LQ-68GN-7V-0900SS-NNNNN-NXN,2021-01-28 05:45:00,1,25,I,18,L,Q,6,8,G,N,7,V,0900,S,S,3,2021,1,5,05:45:00
803,H000810476-1,I18LQ-68GN-7V-0900SS-NNNNN-NXN,2021-01-28 05:45:00,1,25,I,18,L,Q,6,8,G,N,7,V,0900,S,S,3,2021,1,5,05:45:00
804,H000810476-1,I18LQ-68GN-7V-0900SS-NNNNN-NXN,2021-01-28 05:45:00,1,25,I,18,L,Q,6,8,G,N,7,V,0900,S,S,3,2021,1,5,05:45:00
805,H000810476-1,B21LQ-68GN-7V-0900SS-NNNNN-NXL,2021-01-27 23:15:00,1,25,B,21,L,Q,6,8,G,N,7,V,0900,S,S,2,2021,1,23,23:15:00
806,H000809853-3,T24LT-71NV-7V-2002DD-NNNNN-NXT,2021-01-28 08:45:00,1,25,T,24,L,T,7,1,N,V,7,V,2002,D,D,3,2021,1,8,08:45:00
807,H000809860-1,B24LW-61CN-7V-1600NS-NNNNN-NXL,2021-01-28 15:15:00,1,25,B,24,L,W,6,1,C,N,7,V,1600,N,S,3,2021,1,15,15:15:00
808,H000809860-1,I24LW-61CN-7V-1600NS-NNNNN-NXN,2021-01-28 15:15:00,1,25,I,24,L,W,6,1,C,N,7,V,1600,N,S,3,2021,1,15,15:15:00
809,H000809860-1,I24LW-61CN-7V-1600NS-NNNNN-NXN,2021-01-28 15:15:00,1,25,I,24,L,W,6,1,C,N,7,V,1600,N,S,3,2021,1,15,15:15:00
810,H000809860-1,T24LW-61CN-7V-1600NS-NNNNN-NXN,2021-01-28 15:15:00,1,25,T,24,L,W,6,1,C,N,7,V,1600,N,S,3,2021,1,15,15:15:00
811,H000809860-1,B24LW-61CN-7V-1600NS-NNNNN-NXL,2021-01-28 15:15:00,1,25,B,24,L,W,6,1,C,N,7,V,1600,N,S,3,2021,1,15,15:15:00
812,H000809860-1,I24LW-61CN-7V-1600NS-NNNNN-NXN,2021-01-28 15:15:00,1,25,I,24,L,W,6,1,C,N,7,V,1600,N,S,3,2021,1,15,15:15:00
813,H000809860-1,I24LW-61CN-7V-1600NS-NNNNN-NXN,2021-01-28 15:15:00,1,25,I,24,L,W,6,1,C,N,7,V,1600,N,S,3,2021,1,15,15:15:00
814,H000809860-1,T24LW-61CN-7V-1600NS-NNNNN-NXN,2021-01-28 15:15:00,1,25,T,24,L,W,6,1,C,N,7,V,1600,N,S,3,2021,1,15,15:15:00
815,H000809826-1,T24LD-61NN-7V-1602NS-NNNNN-NXN,2021-01-27 16:45:00,2,25,T,24,L,D,6,1,N,N,7,V,1602,N,S,2,2021,1,16,16:45:00
816,H000809826-1,I24LD-61NN-7V-1602NS-NNNNN-NXN,2021-01-27 16:45:00,2,25,I,24,L,D,6,1,N,N,7,V,1602,N,S,2,2021,1,16,16:45:00
817,H000809826-1,I24LD-61NN-7V-1602NS-NNNNN-NXN,2021-01-27 16:45:00,2,25,I,24,L,D,6,1,N,N,7,V,1602,N,S,2,2021,1,16,16:45:00
818,H000809826-1,I24LD-61NN-7V-1602NS-NNNNN-NXN,2021-01-27 17:00:00,2,25,I,24,L,D,6,1,N,N,7,V,1602,N,S,2,2021,1,17,17:00:00
819,H000809826-1,I24LD-61NN-7V-1602NS-NNNNN-NXN,2021-01-27 17:00:00,2,25,I,24,L,D,6,1,N,N,7,V,1602,N,S,2,2021,1,17,17:00:00
820,H000809826-1,B24LD-61NN-7V-1602NS-NNNNN-NXL,2021-01-27 17:00:00,2,25,B,24,L,D,6,1,N,N,7,V,1602,N,S,2,2021,1,17,17:00:00
821,H000800690-1,T21LQ-61NN-7V-1800NL-04C00-C5A,2021-01-28 10:45:00,2,25,T,21,L,Q,6,1,N,N,7,V,1800,N,L,3,2021,1,10,10:45:00
822,H000800690-1,I18LQ-61GN-7V-1800NS-NNNNN-NXN,2021-01-29 12:30:00,1,25,I,18,L,Q,6,1,G,N,7,V,1800,N,S,4,2021,1,12,12:30:00
823,H000800690-1,I18LQ-61GN-7V-1800NS-NNNNN-NXN,2021-01-29 12:30:00,1,25,I,18,L,Q,6,1,G,N,7,V,1800,N,S,4,2021,1,12,12:30:00
824,H000800690-1,I18LQ-61GN-7V-1800NS-NNNNN-NXN,2021-01-29 12:30:00,1,25,I,18,L,Q,6,1,G,N,7,V,1800,N,S,4,2021,1,12,12:30:00
825,H000800690-1,B21LQ-61GN-7V-1800NS-NNNNN-NXL,2021-01-29 00:30:00,1,25,B,21,L,Q,6,1,G,N,7,V,1800,N,S,4,2021,1,0,00:30:00
826,H000809835-1,T24LW-61NN-7V-1600SS-NNNNN-NXN,2021-01-27 01:15:00,2,25,T,24,L,W,6,1,N,N,7,V,1600,S,S,2,2021,1,1,01:15:00
827,H000809835-1,I24LW-61NN-7V-1600SS-NNNNN-NXN,2021-01-27 01:15:00,2,25,I,24,L,W,6,1,N,N,7,V,1600,S,S,2,2021,1,1,01:15:00
828,H000809835-1,I24LW-61NN-7V-1600SS-NNNNN-NXN,2021-01-27 01:15:00,2,25,I,24,L,W,6,1,N,N,7,V,1600,S,S,2,2021,1,1,01:15:00
829,H000809835-1,B24LW-61NN-7V-1600SS-NNNNN-NXL,2021-01-27 01:15:00,2,25,B,24,L,W,6,1,N,N,7,V,1600,S,S,2,2021,1,1,01:15:00
830,H000809853-3,B24LT-71NV-7V-2002DD-NNNNN-NXN,2021-01-28 09:00:00,1,25,B,24,L,T,7,1,N,V,7,V,2002,D,D,3,2021,1,9,09:00:00
831,H000809853-3,I24LT-71NV-7V-2002DD-NNNNN-NXN,2021-01-28 09:00:00,1,25,I,24,L,T,7,1,N,V,7,V,2002,D,D,3,2021,1,9,09:00:00
832,H000809853-3,I24LT-71NV-7V-2002DD-NNNNN-NXN,2021-01-28 09:00:00,1,25,I,24,L,T,7,1,N,V,7,V,2002,D,D,3,2021,1,9,09:00:00
833,H000809853-3,I24LT-71NV-7V-2002DD-NNNNN-NXN,2021-01-28 09:00:00,1,25,I,24,L,T,7,1,N,V,7,V,2002,D,D,3,2021,1,9,09:00:00
834,H000809853-3,T24LT-71NV-7V-2002DD-NNNNN-NXT,2021-01-28 09:00:00,1,25,T,24,L,T,7,1,N,V,7,V,2002,D,D,3,2021,1,9,09:00:00
835,H000809853-3,B24LT-71NV-7V-2002DD-NNNNN-NXN,2021-01-28 09:00:00,1,25,B,24,L,T,7,1,N,V,7,V,2002,D,D,3,2021,1,9,09:00:00
836,H000809853-3,I24LT-71NV-7V-2002DD-NNNNN-NXN,2021-01-28 08:45:00,1,25,I,24,L,T,7,1,N,V,7,V,2002,D,D,3,2021,1,8,08:45:00
837,H000809853-3,I24LT-71NV-7V-2002DD-NNNNN-NXN,2021-01-28 08:45:00,1,25,I,24,L,T,7,1,N,V,7,V,2002,D,D,3,2021,1,8,08:45:00
838,H000809853-3,I24LT-71NV-7V-2002DD-NNNNN-NXN,2021-01-28 08:45:00,1,25,I,24,L,T,7,1,N,V,7,V,2002,D,D,3,2021,1,8,08:45:00
839,H000810836-1,I24LK-61CN-7V-0900NS-NNNNN-NXN,2021-01-28 09:45:00,1,25,I,24,L,K,6,1,C,N,7,V,0900,N,S,3,2021,1,9,09:45:00
840,H000810836-1,I24LK-61CN-7V-0900NS-NNNNN-NXN,2021-01-28 09:45:00,1,25,I,24,L,K,6,1,C,N,7,V,0900,N,S,3,2021,1,9,09:45:00
841,H000810836-1,T24LK-61NN-7V-0900NL-02C00-D5N,2021-01-28 10:00:00,2,25,T,24,L,K,6,1,N,N,7,V,0900,N,L,3,2021,1,10,10:00:00
842,H000810836-1,B24LK-61CN-7V-0900NS-NNNNN-NXL,2021-01-28 09:45:00,1,25,B,24,L,K,6,1,C,N,7,V,0900,N,S,3,2021,1,9,09:45:00
843,H000810836-1,I24LK-61CN-7V-0900NS-NNNNN-NXN,2021-01-28 09:45:00,1,25,I,24,L,K,6,1,C,N,7,V,0900,N,S,3,2021,1,9,09:45:00
844,H000810836-1,I24LK-61CN-7V-0900NS-NNNNN-NXN,2021-01-28 09:45:00,1,25,I,24,L,K,6,1,C,N,7,V,0900,N,S,3,2021,1,9,09:45:00
845,H000810836-1,T24LK-61NN-7V-0900NL-02C00-D5N,2021-01-28 09:45:00,2,25,T,24,L,K,6,1,N,N,7,V,0900,N,L,3,2021,1,9,09:45:00
846,H000810836-1,B24LK-61CN-7V-0900NS-NNNNN-NXL,2021-01-28 09:45:00,1,25,B,24,L,K,6,1,C,N,7,V,0900,N,S,3,2021,1,9,09:45:00
847,H000810836-1,I24LK-61CN-7V-0900NS-NNNNN-NXN,2021-01-28 09:45:00,1,25,I,24,L,K,6,1,C,N,7,V,0900,N,S,3,2021,1,9,09:45:00
848,H000810836-1,I24LK-61CN-7V-0900NS-NNNNN-NXN,2021-01-28 09:45:00,1,25,I,24,L,K,6,1,C,N,7,V,0900,N,S,3,2021,1,9,09:45:00
849,H000810836-1,T24LK-61NN-7V-0900NL-02C00-D5N,2021-01-28 09:45:00,2,25,T,24,L,K,6,1,N,N,7,V,0900,N,L,3,2021,1,9,09:45:00
850,H000806729-1,B24LK-71QS-7V-0910NS-NNNNN-NXL,2021-01-28 10:15:00,1,25,B,24,L,K,7,1,Q,S,7,V,0910,N,S,3,2021,1,10,10:15:00
851,H000806729-1,I24LK-71QS-7V-0910NS-NNNNN-NXN,2021-01-28 10:15:00,1,25,I,24,L,K,7,1,Q,S,7,V,0910,N,S,3,2021,1,10,10:15:00
852,H000806729-1,I24LK-71QS-7V-0910NS-NNNNN-NXN,2021-01-28 10:15:00,1,25,I,24,L,K,7,1,Q,S,7,V,0910,N,S,3,2021,1,10,10:15:00
853,H000806729-1,T24LK-71QS-7V-0910NS-NNNNN-NXN,2021-01-28 10:15:00,1,25,T,24,L,K,7,1,Q,S,7,V,0910,N,S,3,2021,1,10,10:15:00
854,H000806729-1,B24LK-71QS-7V-0910NS-NNNNN-NXL,2021-01-28 10:15:00,1,25,B,24,L,K,7,1,Q,S,7,V,0910,N,S,3,2021,1,10,10:15:00
855,H000806729-1,I24LK-71QS-7V-0910NS-NNNNN-NXN,2021-01-28 12:00:00,1,25,I,24,L,K,7,1,Q,S,7,V,0910,N,S,3,2021,1,12,12:00:00
856,H000806729-1,I24LK-71QS-7V-0910NS-NNNNN-NXN,2021-01-28 12:00:00,1,25,I,24,L,K,7,1,Q,S,7,V,0910,N,S,3,2021,1,12,12:00:00
857,H000806729-1,T24LK-71QS-7V-0910NS-NNNNN-NXN,2021-01-28 12:00:00,1,25,T,24,L,K,7,1,Q,S,7,V,0910,N,S,3,2021,1,12,12:00:00
858,H000810836-1,B24LK-61CN-7V-0900NS-NNNNN-NXL,2021-01-28 09:45:00,1,25,B,24,L,K,6,1,C,N,7,V,0900,N,S,3,2021,1,9,09:45:00
859,H000809596-1,I21LN-61NV-7V-1600NJ-01L11-NBN,2021-02-01 20:00:00,1,25,I,21,L,N,6,1,N,V,7,V,1600,N,J,0,2021,2,20,20:00:00
860,H000809596-1,I21LN-61NV-7V-1600NJ-01L11-NBN,2021-02-01 20:00:00,1,25,I,21,L,N,6,1,N,V,7,V,1600,N,J,0,2021,2,20,20:00:00
